Образец	Страна	Год	Хозяин	Длина контига, нт	Профиль	Идентичность, %	Длина выравнивания, амк	Мисматчи, амк	Начало контига	Конец контига	Начало референса	Конец референса	Длина референса, амк	Покрытие контига, %	Покрытие референса, %	E-value	Bit-score	Бласт хит	Инфо	Источник
SRR19115555	Switzerland	2019	Myotis myotis	1015	Norovirus|polyprotein_nonstructural	33.3	114	67	1014	694	485	596	2158	31.6	5.2	3.12e-04	46.2	YP_001039627.1 polyprotein [Tomato torrado virus]	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183248 | source_file: batch_3/best_blast_hits.tsv	batch_3/best_blast_hits.tsv
SRR19115555	Switzerland	2019	Myotis myotis	1985	Bopivirus|polyprotein	28.6	555	331	407	1984	1607	2125	2317	79.5	22.4	2.87e-37	153.0	YP_009337002.1 hypothetical protein 4 [Shuangao insect virus 8]	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183248 | source_file: batch_3/best_blast_hits.tsv	batch_3/best_blast_hits.tsv
SRR19115555	Switzerland	2019	Myotis myotis	425	Parechovirus|3A_3B_3C_3D	79.4	141	29	425	3	1642	1782	1933	99.5	7.3	1.13e-70	233.0	NP_851403.1 non-structural polyprotein [Kashmir bee virus]	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183248 | source_file: batch_3/best_blast_hits.tsv	batch_3/best_blast_hits.tsv
SRR19115555	Switzerland	2019	Myotis myotis	1281	Hepatovirus|polyprotein	49.0	429	210	1279	2	2015	2437	2953	99.8	14.3	1.67e-126	406.0	YP_009337018.1 hypothetical protein [Hubei picorna-like virus 48]	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183248 | source_file: batch_3/best_blast_hits.tsv	batch_3/best_blast_hits.tsv
SRR19115555	Switzerland	2019	Myotis myotis	2314	Bopivirus|polyprotein	29.2	664	391	1975	92	1607	2227	2317	81.4	26.8	1.79e-50	195.0	YP_009337002.1 hypothetical protein 4 [Shuangao insect virus 8]	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183248 | source_file: batch_3/best_blast_hits.tsv	batch_3/best_blast_hits.tsv
SRR19115555	Switzerland	2019	Myotis myotis	2214	Hepatovirus|polyprotein	53.9	666	300	2201	219	1038	1701	1701	89.6	39.0	1.93e-246	735.0	YP_009329985.1 hypothetical protein 1 [Hubei picorna-like virus 24]	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183248 | source_file: batch_3/best_blast_hits.tsv	batch_3/best_blast_hits.tsv
SRR19115555	Switzerland	2019	Myotis myotis	810	Parechovirus|3A_3B_3C_3D	59.8	264	105	1	789	276	539	543	97.4	48.6	7.27e-105	317.0	YP_009345133.1 RdRp [Wuhan cricket virus 2]	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183248 | source_file: batch_3/best_blast_hits.tsv	batch_3/best_blast_hits.tsv
SRR19115555	Switzerland	2019	Myotis myotis	6754	Hepatovirus|polyprotein	28.3	2154	1360	6289	8	141	2169	2408	93.0	84.3	4.45e-237	774.0	YP_009337174.1 hypothetical protein 1 [Hubei picorna-like virus 71]	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183248 | source_file: batch_3/best_blast_hits.tsv	batch_3/best_blast_hits.tsv
SRR19115555	Switzerland	2019	Myotis myotis	660	Recovirus|capsid	25.0	228	136	610	5	1727	1945	2409	91.8	9.1	5.55e-09	58.9	YP_009333576.1 hypothetical protein 1 [Beihai picorna-like virus 121]	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183248 | source_file: batch_3/best_blast_hits.tsv	batch_3/best_blast_hits.tsv
SRR19115555	Switzerland	2019	Myotis myotis	3229	Caliciviridae|capsid	33.8	542	313	1243	2790	3	524	527	47.9	99.1	5.19e-76	263.0	YP_009272818.1 capsid protein [Duwamo virus]	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183248 | source_file: batch_3/best_blast_hits.tsv	batch_3/best_blast_hits.tsv
SRR19115555	Switzerland	2019	Myotis myotis	1390	Norovirus|capsid	36.5	85	43	1004	1225	10	94	181	16.0	47.0	4.24e-10	62.0	YP_009272819.1 ORF3 [Duwamo virus]	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183248 | source_file: batch_3/best_blast_hits.tsv	batch_3/best_blast_hits.tsv
SRR19115555	Switzerland	2019	Myotis myotis	2286	Crohivirus|polyprotein	62.7	656	233	1961	3	1	647	773	85.7	83.7	4.82e-284	802.0	YP_009336541.1 hypothetical protein 2 [Hubei picorna-like virus 15]	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183248 | source_file: batch_3/best_blast_hits.tsv	batch_3/best_blast_hits.tsv
SRR19115555	Switzerland	2019	Myotis myotis	355	Avisivirus|polyprotein	53.6	110	51	341	12	1410	1519	2054	93.0	5.4	3.50e-34	127.0	YP_009337415.1 hypothetical protein 1 [Hubei picorna-like virus 79]	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183248 | source_file: batch_3/best_blast_hits.tsv	batch_3/best_blast_hits.tsv
SRR19115555	Switzerland	2019	Myotis myotis	3006	Cosavirus|polyprotein	32.6	709	419	764	2851	526	1188	2458	69.5	27.0	8.21e-97	340.0	YP_009337104.1 hypothetical protein 1 [Hubei picorna-like virus 69]	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183248 | source_file: batch_3/best_blast_hits.tsv	batch_3/best_blast_hits.tsv
SRR19115555	Switzerland	2019	Myotis myotis	910	Hepatovirus|polyprotein	40.5	304	178	8	910	1937	2240	2530	99.2	12.0	6.09e-67	229.0	YP_009345015.1 hypothetical protein 1 [Wuhan spider virus 5]	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183248 | source_file: batch_3/best_blast_hits.tsv	batch_3/best_blast_hits.tsv
SRR19115555	Switzerland	2019	Myotis myotis	557	Kobuvirus|3A_3B_3C_3D	45.3	190	97	1	555	2405	2592	3057	99.6	6.1	6.59e-47	167.0	YP_009351892.1 polyprotein [Pityohyphantes rubrofasciatus iflavirus]	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183248 | source_file: batch_3/best_blast_hits.tsv	batch_3/best_blast_hits.tsv
SRR19115555	Switzerland	2019	Myotis myotis	1820	Aphthovirus|polyprotein	49.3	608	297	1817	12	2341	2943	3057	99.2	19.7	2.94e-182	575.0	YP_009351892.1 polyprotein [Pityohyphantes rubrofasciatus iflavirus]	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183248 | source_file: batch_3/best_blast_hits.tsv	batch_3/best_blast_hits.tsv
SRR19115555	Switzerland	2019	Myotis myotis	7428	Crohivirus|polyprotein	35.2	2032	1099	5871	19	271	2165	2694	78.8	70.3	0.00e+00	1097.0	YP_009272812.1 polyprotein [Washington bat picornavirus]	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183248 | source_file: batch_3/best_blast_hits.tsv	batch_3/best_blast_hits.tsv
SRR19115555	Switzerland	2019	Myotis myotis	1441	Hepatovirus|polyprotein	30.0	410	262	251	1423	1762	2165	2694	81.4	15.0	1.51e-49	186.0	YP_009272812.1 polyprotein [Washington bat picornavirus]	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183248 | source_file: batch_3/best_blast_hits.tsv	batch_3/best_blast_hits.tsv
SRR19115555	Switzerland	2019	Myotis myotis	6779	Crohivirus|polyprotein	41.8	2142	1158	448	6690	28	2141	2143	92.1	98.6	0.00e+00	1597.0	YP_009508298.1 polyprotein [Shanbavirus A]	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183248 | source_file: batch_3/best_blast_hits.tsv	batch_3/best_blast_hits.tsv
SRR19115555	Switzerland	2019	Myotis myotis	1365	Megrivirus|polyprotein	25.6	426	260	1298	141	1249	1657	2408	84.8	17.0	9.23e-33	135.0	YP_009337174.1 hypothetical protein 1 [Hubei picorna-like virus 71]	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183248 | source_file: batch_3/best_blast_hits.tsv	batch_3/best_blast_hits.tsv
SRR19115555	Switzerland	2019	Myotis myotis	422	Sicinivirus|polyprotein	37.3	142	83	2	421	72	209	274	99.5	50.4	6.82e-21	88.2	YP_010357597.1 DNA methyltransferase [Winogradskyella phage Peternella_1]	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183248 | source_file: batch_3/best_blast_hits.tsv	batch_3/best_blast_hits.tsv
SRR19115555	Switzerland	2019	Myotis myotis	916	Rosavirus|polyprotein	42.0	300	171	907	8	404	700	2536	98.3	11.7	8.40e-73	246.0	YP_009333571.1 hypothetical protein 1 [Beihai sea slater virus 2]	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183248 | source_file: batch_3/best_blast_hits.tsv	batch_3/best_blast_hits.tsv
SRR19115555	Switzerland	2019	Myotis myotis	5250	Hepatovirus|polyprotein	34.4	1819	1052	5250	1	843	2588	2694	100.0	64.8	4.82e-307	956.0	YP_009272812.1 polyprotein [Washington bat picornavirus]	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183248 | source_file: batch_3/best_blast_hits.tsv	batch_3/best_blast_hits.tsv
SRR19115555	Switzerland	2019	Myotis myotis	8329	Harkavirus|polyprotein	25.6	2062	1281	7791	2065	84	2044	2049	68.8	95.7	7.32e-143	500.0	YP_009336637.1 non structural polyprotein [Biomphalaria virus 1]	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183248 | source_file: batch_3/best_blast_hits.tsv	batch_3/best_blast_hits.tsv
SRR19115555	Switzerland	2019	Myotis myotis	753	Rosavirus|polyprotein	45.8	236	127	4	708	21	256	371	93.6	63.6	5.43e-64	206.0	YP_009330010.1 hypothetical protein 2 [Hubei sobemo-like virus 10]	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183248 | source_file: batch_3/best_blast_hits.tsv	batch_3/best_blast_hits.tsv
SRR19115555	Switzerland	2019	Myotis myotis	1996	Crohivirus|polyprotein	35.9	393	238	1995	853	351	741	1826	57.3	21.4	5.36e-71	254.0	YP_009337722.1 hypothetical protein [Hubei picorna-like virus 30]	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183248 | source_file: batch_3/best_blast_hits.tsv	batch_3/best_blast_hits.tsv
SRR19115555	Switzerland	2019	Myotis myotis	676	Ampivirus|polyprotein	38.8	178	97	2	523	3	172	209	77.2	81.3	9.96e-36	128.0	YP_007675273.1 endolysin [Sulfitobacter phage pCB2047-C]	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183248 | source_file: batch_3/best_blast_hits.tsv	batch_3/best_blast_hits.tsv
SRR19115555	Switzerland	2019	Myotis myotis	4391	Bopivirus|polyprotein	37.6	1544	798	4390	20	1474	2938	3006	99.5	48.7	3.31e-307	952.0	YP_009111311.1 polyprotein [Dinocampus coccinellae paralysis virus]	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183248 | source_file: batch_3/best_blast_hits.tsv	batch_3/best_blast_hits.tsv
SRR19115555	Switzerland	2019	Myotis myotis	557	Lagovirus|capsid	79.2	183	34	1	546	2341	2520	3146	98.0	5.7	3.94e-89	288.0	YP_009336830.1 hypothetical protein [Hubei arthropod virus 3]	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183248 | source_file: batch_3/best_blast_hits.tsv	batch_3/best_blast_hits.tsv
SRR19115555	Switzerland	2019	Myotis myotis	391	Cosavirus|polyprotein	85.2	128	19	384	1	1491	1618	1900	98.2	6.7	5.30e-71	233.0	YP_001040002.1 polymerase polyprotein [Israeli acute paralysis virus]	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183248 | source_file: batch_3/best_blast_hits.tsv	batch_3/best_blast_hits.tsv
SRR19115555	Switzerland	2019	Myotis myotis	1844	Astroviridae|1B	82.7	539	91	1678	68	1	539	539	87.4	100.0	0.00e+00	959.0	YP_009164038.1 RNA-dependent RNA polymerase [Verticillium dahliae partitivirus 1]	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183248 | source_file: batch_3/best_blast_hits.tsv	batch_3/best_blast_hits.tsv
SRR19115555	Switzerland	2019	Myotis myotis	206	Sakobuvirus|polyprotein	61.8	68	24	200	3	2508	2575	3021	96.1	2.3	2.80e-21	88.2	YP_009344960.1 polyprotein [Helicoverpa armigera iflavirus]	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183248 | source_file: batch_3/best_blast_hits.tsv	batch_3/best_blast_hits.tsv
SRR19115555	Switzerland	2019	Myotis myotis	5277	Parechovirus|3A_3B_3C_3D	28.1	1531	873	4587	445	1016	2468	2603	78.5	55.8	3.63e-130	456.0	YP_009336819.1 hypothetical protein [Shahe picorna-like virus 10]	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183248 | source_file: batch_3/best_blast_hits.tsv	batch_3/best_blast_hits.tsv
SRR19115555	Switzerland	2019	Myotis myotis	1677	Kobuvirus|3A_3B_3C_3D	83.0	511	85	151	1677	1146	1656	1938	91.1	26.4	2.06e-294	858.0	YP_008888535.1 non-structural polyprotein [Formica exsecta virus 1]	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183248 | source_file: batch_3/best_blast_hits.tsv	batch_3/best_blast_hits.tsv
SRR19115555	Switzerland	2019	Myotis myotis	2059	Parechovirus|polyprotein_custom	33.6	408	231	1141	26	297	700	3530	54.2	11.4	2.09e-47	184.0	YP_009337053.1 hypothetical protein [Hubei picorna-like virus 50]	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183248 | source_file: batch_3/best_blast_hits.tsv	batch_3/best_blast_hits.tsv
SRR19115555	Switzerland	2019	Myotis myotis	2509	Cardiovirus|polyprotein	43.9	702	383	354	2447	1	695	737	83.5	94.3	5.31e-209	612.0	YP_009256209.1 RNA-dependent RNA polymerase [Golden shiner totivirus]	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183248 | source_file: batch_3/best_blast_hits.tsv	batch_3/best_blast_hits.tsv
SRR19115555	Switzerland	2019	Myotis myotis	1869	Astroviridae|1B	67.9	535	170	1679	78	8	541	542	85.7	98.5	3.16e-269	750.0	YP_009342458.1 RdRp [Wuhan fly virus 5]	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183248 | source_file: batch_3/best_blast_hits.tsv	batch_3/best_blast_hits.tsv
SRR19115555	Switzerland	2019	Myotis myotis	1911	Harkavirus|polyprotein	56.3	646	264	4	1911	425	1062	2694	99.8	23.7	4.54e-234	718.0	YP_009272812.1 polyprotein [Washington bat picornavirus]	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183248 | source_file: batch_3/best_blast_hits.tsv	batch_3/best_blast_hits.tsv
SRR19115555	Switzerland	2019	Myotis myotis	754	Megrivirus|polyprotein	22.9	210	143	671	75	2163	2364	2914	79.2	6.9	1.77e-08	58.2	YP_009342337.1 hypothetical protein [Wuhan fly virus 4]	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183248 | source_file: batch_3/best_blast_hits.tsv	batch_3/best_blast_hits.tsv
SRR19115555	Switzerland	2019	Myotis myotis	528	Hunnivirus|polyprotein	60.2	166	66	512	15	227	392	561	94.3	29.6	3.15e-61	201.0	YP_009346039.1 RdRp [Wuhan insect virus 22]	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183248 | source_file: batch_3/best_blast_hits.tsv	batch_3/best_blast_hits.tsv
SRR19115555	Switzerland	2019	Myotis myotis	408	Lagovirus|polyprotein_nonstructural	48.5	103	51	14	319	91	192	418	75.0	24.4	2.65e-17	79.7	YP_010053018.1 head maturation protease [Aeromonas phage 4_D05]	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183248 | source_file: batch_3/best_blast_hits.tsv	batch_3/best_blast_hits.tsv
SRR19115555	Switzerland	2019	Myotis myotis	2612	Crohivirus|polyprotein	50.1	762	333	349	2610	154	876	2823	86.6	25.6	6.11e-228	712.0	YP_009336629.1 hypothetical protein [Hubei arthropod virus 1]	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183248 | source_file: batch_3/best_blast_hits.tsv	batch_3/best_blast_hits.tsv
SRR19115555	Switzerland	2019	Myotis myotis	1826	Picornaviridae|polyprotein	77.2	276	60	1008	1826	1	276	345	44.9	80.0	1.76e-163	473.0	YP_009551390.1 replication-associated protein [Fly associated circular virus 6]	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183248 | source_file: batch_3/best_blast_hits.tsv	batch_3/best_blast_hits.tsv
SRR19115555	Switzerland	2019	Myotis myotis	430	Picornaviridae|polyprotein	43.0	142	77	427	2	1423	1560	2694	99.1	5.1	1.27e-28	112.0	YP_009272812.1 polyprotein [Washington bat picornavirus]	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183248 | source_file: batch_3/best_blast_hits.tsv	batch_3/best_blast_hits.tsv
SRR19115555	Switzerland	2019	Myotis myotis	492	Hepatovirus|polyprotein	33.1	157	99	473	21	2140	2296	3062	92.1	5.1	2.32e-16	78.6	YP_009330031.1 hypothetical protein [Hubei picorna-like virus 46]	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183248 | source_file: batch_3/best_blast_hits.tsv	batch_3/best_blast_hits.tsv
SRR19115555	Switzerland	2019	Myotis myotis	2407	Aphthovirus|polyprotein	39.6	550	322	2406	772	434	978	989	67.9	55.1	2.42e-114	373.0	YP_009336493.1 hypothetical protein 2 [Hubei toti-like virus 10]	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183248 | source_file: batch_3/best_blast_hits.tsv	batch_3/best_blast_hits.tsv
SRR19115555	Switzerland	2019	Myotis myotis	372	Norovirus|capsid	60.5	124	49	1	372	84	207	527	100.0	23.5	8.60e-52	173.0	YP_009272818.1 capsid protein [Duwamo virus]	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183248 | source_file: batch_3/best_blast_hits.tsv	batch_3/best_blast_hits.tsv
SRR19115555	Switzerland	2019	Myotis myotis	1293	Cosavirus|polyprotein	54.3	429	193	4	1290	2097	2522	2953	99.5	14.4	3.03e-144	457.0	YP_009337018.1 hypothetical protein [Hubei picorna-like virus 48]	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183248 | source_file: batch_3/best_blast_hits.tsv	batch_3/best_blast_hits.tsv
SRR19115555	Switzerland	2019	Myotis myotis	506	Cosavirus|polyprotein	56.1	164	70	506	15	2307	2468	2872	97.2	5.6	2.34e-51	179.0	YP_009337339.1 hypothetical protein [Hubei tetragnatha maxillosa virus 3]	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183248 | source_file: batch_3/best_blast_hits.tsv	batch_3/best_blast_hits.tsv
SRR19115555	Switzerland	2019	Myotis myotis	431	Avisivirus|polyprotein	56.0	141	61	2	421	635	775	807	97.4	17.5	8.72e-49	169.0	NP_733846.1 capsid protein precursor, partial [Aphid lethal paralysis virus]	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183248 | source_file: batch_3/best_blast_hits.tsv	batch_3/best_blast_hits.tsv
SRR19115555	Switzerland	2019	Myotis myotis	7949	Parechovirus|3A_3B_3C_3D	31.5	2788	1584	195	7907	62	2741	2760	97.0	97.1	0.00e+00	1214.0	YP_009330055.1 hypothetical protein [Hubei picorna-like virus 31]	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183248 | source_file: batch_3/best_blast_hits.tsv	batch_3/best_blast_hits.tsv
SRR19115555	Switzerland	2019	Myotis myotis	9182	Hepatovirus|polyprotein	35.1	2879	1579	1267	9147	514	3354	3381	85.8	84.0	0.00e+00	1537.0	YP_009337045.1 hypothetical protein [Hubei picorna-like virus 45]	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183248 | source_file: batch_3/best_blast_hits.tsv	batch_3/best_blast_hits.tsv
SRR19115555	Switzerland	2019	Myotis myotis	978	Enterovirus|polyprotein	31.4	245	168	242	976	446	690	2408	75.2	10.2	1.38e-37	145.0	YP_009337174.1 hypothetical protein 1 [Hubei picorna-like virus 71]	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183248 | source_file: batch_3/best_blast_hits.tsv	batch_3/best_blast_hits.tsv
SRR19115555	Switzerland	2019	Myotis myotis	244	Caliciviridae|capsid	62.5	80	30	5	244	70	149	527	98.4	15.2	1.11e-33	123.0	YP_009272818.1 capsid protein [Duwamo virus]	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183248 | source_file: batch_3/best_blast_hits.tsv	batch_3/best_blast_hits.tsv
SRR19115555	Switzerland	2019	Myotis myotis	425	Crohivirus|polyprotein	42.4	139	80	4	420	619	757	2122	98.1	6.6	4.01e-35	131.0	YP_009333591.1 hypothetical protein 1 [Beihai picorna-like virus 116]	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183248 | source_file: batch_3/best_blast_hits.tsv	batch_3/best_blast_hits.tsv
SRR19115555	Switzerland	2019	Myotis myotis	728	Oscivirus|polyprotein	36.6	238	146	4	714	1766	1999	2243	97.7	10.4	1.10e-42	157.0	YP_009342254.1 hypothetical protein 1 [Wuhan arthropod virus 3]	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183248 | source_file: batch_3/best_blast_hits.tsv	batch_3/best_blast_hits.tsv
SRR19115555	Switzerland	2019	Myotis myotis	638	Harkavirus|polyprotein	43.4	212	120	3	638	2029	2240	2530	99.7	8.4	4.03e-52	183.0	YP_009345015.1 hypothetical protein 1 [Wuhan spider virus 5]	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183248 | source_file: batch_3/best_blast_hits.tsv	batch_3/best_blast_hits.tsv
SRR19115555	Switzerland	2019	Myotis myotis	1272	Parechovirus|2A_2B_2C	44.9	158	81	1261	797	339	493	2631	36.6	5.9	1.15e-33	137.0	YP_009337399.1 hypothetical protein [Wenzhou picorna-like virus 47]	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183248 | source_file: batch_3/best_blast_hits.tsv	batch_3/best_blast_hits.tsv
SRR19115555	Switzerland	2019	Myotis myotis	954	Crohivirus|polyprotein	26.0	200	142	19	606	2289	2486	3089	61.6	6.4	1.51e-15	80.9	YP_009333575.1 hypothetical protein [Beihai sea slater virus 1]	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183248 | source_file: batch_3/best_blast_hits.tsv	batch_3/best_blast_hits.tsv
SRR19115555	Switzerland	2019	Myotis myotis	11647	Hepatovirus|polyprotein	32.0	493	310	9772	11220	1668	2145	2153	12.4	22.2	2.02e-64	249.0	YP_009513239.1 RNA-dependent RNA polymerase [Solenopsis invicta virus 2]	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183248 | source_file: batch_3/best_blast_hits.tsv	batch_3/best_blast_hits.tsv
SRR19115555	Switzerland	2019	Myotis myotis	398	Kobuvirus|VP0-VP3-VP1	42.6	136	72	9	398	737	872	2872	98.0	4.7	3.10e-19	85.5	YP_009337339.1 hypothetical protein [Hubei tetragnatha maxillosa virus 3]	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183248 | source_file: batch_3/best_blast_hits.tsv	batch_3/best_blast_hits.tsv
