Образец	Страна	Год извлечения	Хозяин	Длина контига	Профиль	На что бластанулось	Bitscore	Информация
SRR19115554	Switzerland	2020	Myotis myotis	727	Crohivirus	polyprotein [Pityohyphantes rubrofasciatus iflavirus]	244.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	6489	Hepatovirus	hypothetical protein [Hubei picorna-like virus 44]	243.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	1488	Hepatovirus	hypothetical protein 1 [Hubei picorna-like virus 55]	243.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR14381429	China	2020	Rhinolophus malayanus	1081	Kobuvirus	hypothetical protein [Hubei tick virus 1]	243.0	BioProject: PRJNA707649 | SRA Study: SRP318125 | Experiment: SRX10733726
SRR19115554	Switzerland	2020	Myotis myotis	2037	Crohivirus	RNA-dependent RNA polymerase [Duwamo virus]	243.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR14381429	China	2020	Rhinolophus malayanus	441	Astroviridae	capsid protein precursor [Mamastrovirus 18]	243.0	BioProject: PRJNA707649 | SRA Study: SRP318125 | Experiment: SRX10733726
SRR19115554	Switzerland	2020	Myotis myotis	1339	Kobuvirus	replication associated protein [Lake Sarah-associated circular virus-14]	242.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	840	Oscivirus	hypothetical protein 2 [Hubei sobemo-like virus 29]	241.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR14381429	China	2020	Rhinolophus malayanus	1240	Crohivirus	hypothetical protein [Hubei myriapoda virus 1]	239.0	BioProject: PRJNA707649 | SRA Study: SRP318125 | Experiment: SRX10733726
SRR19115554	Switzerland	2020	Myotis myotis	639	Hepatovirus	polymerase polyprotein [Israeli acute paralysis virus]	239.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	643	Cosavirus	hypothetical protein [Hubei picorna-like virus 48]	238.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	1226	Norovirus	replication-associated protein [Circoviridae 19 LDMD-2013]	237.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR30793080				5506	Astroviridae	endolysin [Aeribacillus phage AP45]	236.0	
SRR19115554	Switzerland	2020	Myotis myotis	384	Caliciviridae	putative polyprotein [Thika virus]	236.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	2335	Crohivirus	REP [Meles meles circovirus-like virus]	236.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	5412	Crohivirus	hypothetical protein [Wuhan house centipede virus 3]	236.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	555	Harkavirus	nonstructural polyprotein [Goose dicistrovirus]	236.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	678	Astroviridae	RdRp [Wuhan insect virus 22]	236.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	866	Crohivirus	putative polyprotein [La Jolla virus]	235.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	647	Bopivirus	hypothetical protein [Hubei picorna-like virus 26]	235.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	774	Poecivirus	polyprotein [Sacbrood virus]	234.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	359	Hepatovirus	polyprotein [Bat hepatovirus BUO2BF86Colafr2010]	234.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	653	Astroviridae	RdRp [Wuhan insect virus 22]	234.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	609	Crohivirus	polymerase polyprotein [Mosquito dicistrovirus]	234.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	666	Megrivirus	polyprotein [Washington bat picornavirus]	233.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR14381429	China	2020	Rhinolophus malayanus	662	Crohivirus	hypothetical protein [Hubei picorna-like virus 31]	233.0	BioProject: PRJNA707649 | SRA Study: SRP318125 | Experiment: SRX10733726
SRR14381429	China	2020	Rhinolophus malayanus	1249	Crohivirus	hypothetical protein [Hubei myriapoda virus 1]	233.0	BioProject: PRJNA707649 | SRA Study: SRP318125 | Experiment: SRX10733726
SRR19115554	Switzerland	2020	Myotis myotis	1177	Kobuvirus	polyprotein [Washington bat picornavirus]	232.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	608	Megrivirus	polyprotein [Washington bat picornavirus]	232.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	768	Harkavirus	polyprotein [Burke-Gilman virus]	231.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	1063	Cosavirus	hypothetical protein [Wenzhou picorna-like virus 46]	231.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	387	Avisivirus	structural protein [Formica exsecta virus 1]	230.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	1476	Harkavirus	hypothetical protein 1 [Beihai sea slater virus 2]	230.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR14381429	China	2020	Rhinolophus malayanus	2153	Crohivirus	hypothetical protein [Hubei myriapoda virus 1]	230.0	BioProject: PRJNA707649 | SRA Study: SRP318125 | Experiment: SRX10733726
SRR14860598				65715	Astroviridae	transposase [Sodalis phage phiSG1]	229.0	
SRR30793080				2625	Tottorivirus	RuvC-like resolvase [Bacteriophage Lily]	229.0	
SRR19115554	Switzerland	2020	Myotis myotis	863	Megrivirus	hypothetical protein 1 [Beihai picorna-like virus 85]	229.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR14381429	China	2020	Rhinolophus malayanus	1466	Enterovirus	polyprotein [Dinocampus coccinellae paralysis virus]	229.0	BioProject: PRJNA707649 | SRA Study: SRP318125 | Experiment: SRX10733726
SRR14860657				434	Crohivirus	tail length tape measure protein [Staphylococcus phage EW]	229.0	
SRR19115554	Switzerland	2020	Myotis myotis	716	Enterovirus	hypothetical protein 2 [Hubei mosquito virus 2]	229.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	456	Oscivirus	hypothetical protein 2 [Hubei sobemo-like virus 8]	228.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	512	Cosavirus	hypothetical protein [Hubei picorna-like virus 26]	228.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	539	Ailurivirus	RNA dependent RNA polymerase protein A [Nodamura virus]	227.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	1970	Passerivirus	hypothetical protein [Hubei tetragnatha maxillosa virus 5]	226.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	2203	Kunsagivirus	replication-associated protein [Sewage-associated circular DNA virus-21]	225.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	999	Ampivirus	hypothetical protein [Hubei picorna-like virus 50]	224.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR14860657				928	Lagovirus	DNA primase [Klebsiella phage ST147-VIM1phi7.1]	224.0	
SRR19115554	Switzerland	2020	Myotis myotis	731	Crohivirus	hypothetical protein [Hubei tetragnatha maxillosa virus 3]	223.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	1113	Norovirus	replication-associated protein [Giant house spider associated circular virus 3]	223.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	460	Ampivirus	DNA polymerase [Cronobacter phage vB_CskP_GAP227]	223.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	448	Mosavirus	polyprotein [Mosavirus A2]	222.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	792	Crohivirus	hypothetical protein [Hubei picorna-like virus 50]	222.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	806	Kobuvirus	hypothetical protein [Hubei picorna-like virus 26]	221.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR14381429	China	2020	Rhinolophus malayanus	1116	Astroviridae	non-structural protein 1ab [Astrovirus VA1]	221.0	BioProject: PRJNA707649 | SRA Study: SRP318125 | Experiment: SRX10733726
SRR14381429	China	2020	Rhinolophus malayanus	852	Oscivirus	hypothetical protein [Hubei myriapoda virus 1]	220.0	BioProject: PRJNA707649 | SRA Study: SRP318125 | Experiment: SRX10733726
SRR19115554	Switzerland	2020	Myotis myotis	4097	Hepatovirus	hypothetical protein [Wenling picorna-like virus 8]	219.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	397	Hepatovirus	non-structural polyprotein [Formica exsecta virus 1]	219.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	1744	Kunsagivirus	hypothetical protein [Wuhan house centipede virus 3]	219.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	913	Hepatovirus	hypothetical protein 1 [Wuhan arthropod virus 3]	219.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR14860598				357	Rafivirus	central tail fiber J [Enterobacteria phage O276]	218.0	
SRR14381429	China	2020	Rhinolophus malayanus	574	Hepatovirus	hypothetical protein [Hubei myriapoda virus 1]	218.0	BioProject: PRJNA707649 | SRA Study: SRP318125 | Experiment: SRX10733726
SRR30793080				573	Senecavirus	terminase large subunit [Geobacillus virus E2]	218.0	
SRR30793080				484	Oscivirus	terminase large subunit [Sulfitobacter phage pCB2047-A]	218.0	
SRR19115554	Switzerland	2020	Myotis myotis	517	Livupivirus	major head protein [Escherichia phage EC6098]	217.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	703	Aalivirus	major head protein [Bacillus phage DK1]	217.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	1506	Harkavirus	hypothetical protein 1 [Wuhan millipede virus 3]	217.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	908	Aphthovirus	hypothetical protein 1 [Wuhan millipede virus 3]	217.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR14381429	China	2020	Rhinolophus malayanus	849	Harkavirus	polyprotein [Deformed wing virus]	216.0	BioProject: PRJNA707649 | SRA Study: SRP318125 | Experiment: SRX10733726
SRR19115554	Switzerland	2020	Myotis myotis	544	Crohivirus	polyprotein [Washington bat picornavirus]	216.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR30793080				639	Norovirus	replication-associated protein [Sewage-associated circular DNA virus-21]	216.0	
SRR19115554	Switzerland	2020	Myotis myotis	2038	Limnipivirus	nonstructural polyprotein [Goose dicistrovirus]	216.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR14381429	China	2020	Rhinolophus malayanus	1390	Crohivirus	hypothetical protein [Hubei myriapoda virus 1]	215.0	BioProject: PRJNA707649 | SRA Study: SRP318125 | Experiment: SRX10733726
SRR19115554	Switzerland	2020	Myotis myotis	654	Enterovirus	replication associated protein [Calfel virus LSF17_cyc102]	215.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR30793080				357	Cosavirus	2C [mischivirus C1]	214.0	
SRR19115554	Switzerland	2020	Myotis myotis	513	Crohivirus	hypothetical protein [Hubei picorna-like virus 39]	213.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	790	Astroviridae	hypothetical protein 2 [Hubei sobemo-like virus 46]	213.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	1221	Crohivirus	RdRp [Wuhan large pig roundworm virus 1]	213.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	410	Oscivirus	hypothetical protein 2 [Hubei sobemo-like virus 33]	213.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	463	Hepatovirus	polymerase polyprotein [Israeli acute paralysis virus]	213.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	900	Astroviridae	RNA-dependent RNA polymerase [Beihai shrimp virus 6]	213.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	761	Harkavirus	polyprotein [Sacbrood virus]	212.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	1558	Kobuvirus	Rep [Bat associated cyclovirus 13]	212.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR14381429	China	2020	Rhinolophus malayanus	804	Oscivirus	hypothetical protein [Hubei myriapoda virus 1]	212.0	BioProject: PRJNA707649 | SRA Study: SRP318125 | Experiment: SRX10733726
SRR19115554	Switzerland	2020	Myotis myotis	708	Crohivirus	RdRp [Camponotus nipponicus virus]	211.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR14381429	China	2020	Rhinolophus malayanus	889	Oscivirus	hypothetical protein [Hubei myriapoda virus 1]	211.0	BioProject: PRJNA707649 | SRA Study: SRP318125 | Experiment: SRX10733726
SRR19115554	Switzerland	2020	Myotis myotis	1860	Hepatovirus	hypothetical protein [Wuhan coneheads virus 1]	211.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR14381429	China	2020	Rhinolophus malayanus	1059	Limnipivirus	DNA topoisomerase II large subunit [Bacillus phage G]	211.0	BioProject: PRJNA707649 | SRA Study: SRP318125 | Experiment: SRX10733726
SRR19115554	Switzerland	2020	Myotis myotis	310	Crohivirus	RNA-dependent RNA polymerase, partial [Lasius niger virus 1]	210.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	2177	Kobuvirus	hypothetical protein [Hubei picorna-like virus 27]	210.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR30793080				1089	Megrivirus	coat protein [Cherry virus Trakiya]	210.0	
SRR19115554	Switzerland	2020	Myotis myotis	727	Parechovirus	hypothetical protein 1 [Wuhan arthropod virus 3]	209.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR14381429	China	2020	Rhinolophus malayanus	1345	Astroviridae	RdRp [Wuhan insect virus 23]	209.0	BioProject: PRJNA707649 | SRA Study: SRP318125 | Experiment: SRX10733726
SRR14381429	China	2020	Rhinolophus malayanus	886	Oscivirus	hypothetical protein [Hubei myriapoda virus 1]	209.0	BioProject: PRJNA707649 | SRA Study: SRP318125 | Experiment: SRX10733726
SRR19115554	Switzerland	2020	Myotis myotis	333	Crohivirus	VP2 [Kashmir bee virus]	209.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	513	Crohivirus	hypothetical protein [Hubei arthropod virus 1]	209.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	378	Ailurivirus	RNA-dependent RNA polymerase, partial [Lasius niger virus 1]	208.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	422	Crohivirus	polymerase polyprotein [Israeli acute paralysis virus]	208.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	418	Harkavirus	putative terminase large subunit [Pseudomonas phage PaMx25]	208.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	333	Hepatovirus	polyprotein [Bat hepatovirus BUO2BF86Colafr2010]	208.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR14381429	China	2020	Rhinolophus malayanus	789	Oscivirus	hypothetical protein [Hubei myriapoda virus 1]	207.0	BioProject: PRJNA707649 | SRA Study: SRP318125 | Experiment: SRX10733726
SRR19115554	Switzerland	2020	Myotis myotis	352	Harkavirus	non-structural polyprotein [Formica exsecta virus 1]	207.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	3229	Crohivirus	hypothetical protein [Wenzhou picorna-like virus 47]	207.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR19115554	Switzerland	2020	Myotis myotis	1263	Parechovirus	RdRp [Xinzhou partiti-like virus 1]	207.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR30793080				1477	Vesivirus	integrase [Bacillus phage SPBc2]	207.0	
SRR14860598				313	Avisivirus	alpha/beta hydrolase [Escherichia phage 2G7b]	206.0	
SRR14381429	China	2020	Rhinolophus malayanus	605	Ampivirus	hypothetical protein 2 [Hubei picorna-like virus 79]	206.0	BioProject: PRJNA707649 | SRA Study: SRP318125 | Experiment: SRX10733726
SRR19115554	Switzerland	2020	Myotis myotis	764	Rosavirus	hypothetical protein 2 [Hubei sobemo-like virus 10]	206.0	BioProject: PRJNA835632 | SRA Study: SRP373899 | Experiment: SRX15183249
SRR14381429	China	2020	Rhinolophus malayanus	759	Oscivirus	hypothetical protein [Hubei myriapoda virus 1]	206.0	BioProject: PRJNA707649 | SRA Study: SRP318125 | Experiment: SRX10733726
SRR14381429	China	2020	Rhinolophus malayanus	676	Oscivirus	hypothetical protein [Hubei myriapoda virus 1]	205.0	BioProject: PRJNA707649 | SRA Study: SRP318125 | Experiment: SRX10733726
