Query,Name,Contig,Frame,Score,From,To,Alignment_length,HMM_length,Coverage,Threshold,Score_ratio,Length_contig
Kobuvirus_polyprotein,k141_9580|frame=1,k141_9580,1,34.62840270996094,2226,2394,169,2410,0.07012448132780083,15,2.3085601806640623,852
Kobuvirus_polyprotein,k141_24256|frame=-1,k141_24256,-1,34.603092193603516,2226,2394,169,2410,0.07012448132780083,15,2.306872812906901,807
Kobuvirus_polyprotein,k141_29302|frame=-1,k141_29302,-1,34.54269790649414,593,733,141,2410,0.05850622406639004,15,2.3028465270996095,1451
Parechovirus_2A_2B_2C,k141_3888|frame=-2,k141_3888,-2,34.52817916870117,146,346,201,594,0.3383838383838384,12,2.877348264058431,9971
Kobuvirus_VP0-VP3-VP1,k141_10387|frame=-2,k141_10387,-2,34.477256774902344,265,433,169,845,0.2,15,2.2984837849934894,2539
Kobuvirus_2A_2B_2C,k141_3888|frame=-2,k141_3888,-2,34.369285583496094,37,416,380,635,0.5984251968503937,15,2.2912857055664064,9971
Parechovirus_polyprotein,k141_14099|frame=-1,k141_14099,-1,34.1779670715332,1191,1332,142,2205,0.06439909297052154,12,2.848163922627767,1347
Kobuvirus_VP0-VP3-VP1,k141_14389|frame=-2,k141_14389,-2,34.170162200927734,301,441,141,845,0.1668639053254438,15,2.2780108133951824,4785
Parechovirus_2A_2B_2C,k141_2372|frame=1,k141_2372,1,34.16133117675781,21,253,233,594,0.39225589225589225,12,2.846777598063151,1318
Kobuvirus_VP0-VP3-VP1,k141_12558|frame=-1,k141_12558,-1,34.152671813964844,307,441,135,845,0.15976331360946747,15,2.276844787597656,898
Parechovirus_3A_3B_3C_3D,k141_5792|frame=3,k141_5792,3,34.124576568603516,331,480,150,567,0.26455026455026454,12,2.843714714050293,1482
Kobuvirus_3A_3B_3C_3D,k141_35528|frame=2,k141_35528,2,34.120296478271484,331,460,130,627,0.20733652312599682,15,2.2746864318847657,413
Parechovirus_3A_3B_3C_3D,k141_33469|frame=-1,k141_33469,-1,34.089698791503906,230,354,125,567,0.2204585537918871,12,2.8408082326253257,533
Kobuvirus_VP0-VP3-VP1,k141_31821|frame=1,k141_31821,1,34.07204055786133,296,438,143,845,0.16923076923076924,15,2.2714693705240885,3428
Kobuvirus_polyprotein,k141_29191|frame=-3,k141_29191,-3,33.94336700439453,559,725,167,2410,0.06929460580912863,15,2.2628911336263022,598
Parechovirus_polyprotein,k141_20530|frame=-1,k141_20530,-1,33.89800262451172,1876,1962,87,2205,0.03945578231292517,12,2.824833552042643,411
Parechovirus_3A_3B_3C_3D,k141_30807|frame=2,k141_30807,2,33.876853942871094,376,544,169,567,0.2980599647266314,12,2.8230711619059243,889
Parechovirus_2A_2B_2C,k141_15113|frame=2,k141_15113,2,33.859344482421875,23,287,265,594,0.44612794612794615,12,2.8216120402018228,8254
Kobuvirus_polyprotein,k141_34246|frame=2,k141_34246,2,33.7553825378418,1405,1560,156,2410,0.06473029045643154,15,2.2503588358561197,4432
Kobuvirus_VP0-VP3-VP1,k141_32976|frame=-1,k141_32976,-1,33.70208740234375,301,440,140,845,0.16568047337278108,15,2.2468058268229165,7301
Parechovirus_2A_2B_2C,k141_14722|frame=3,k141_14722,3,33.68681716918945,23,287,265,594,0.44612794612794615,12,2.807234764099121,9860
Parechovirus_polyprotein,k141_25241|frame=-1,k141_25241,-1,33.68413543701172,122,255,134,2205,0.060770975056689346,12,2.807011286417643,2410
Kobuvirus_VP0-VP3-VP1,k141_25241|frame=-1,k141_25241,-1,33.66109085083008,93,204,112,845,0.13254437869822486,15,2.2440727233886717,2410
Kobuvirus_polyprotein,k141_17470|frame=-3,k141_17470,-3,33.60896682739258,2225,2331,107,2410,0.04439834024896266,15,2.2405977884928387,624
Kobuvirus_2A_2B_2C,k141_2621|frame=3,k141_2621,3,33.60072708129883,270,411,142,635,0.22362204724409449,15,2.2400484720865887,8540
Parechovirus_2A_2B_2C,k141_26150|frame=-3,k141_26150,-3,33.586036682128906,146,287,142,594,0.23905723905723905,12,2.7988363901774087,4181
Parechovirus_2A_2B_2C,k141_1214|frame=-1,k141_1214,-1,33.55162048339844,145,208,64,594,0.10774410774410774,12,2.7959683736165366,463
Parechovirus_2A_2B_2C,k141_8730|frame=2,k141_8730,2,33.535614013671875,146,287,142,594,0.23905723905723905,12,2.7946345011393228,10053
Parechovirus_3A_3B_3C_3D,k141_9580|frame=1,k141_9580,1,33.51715850830078,378,501,124,567,0.21869488536155202,12,2.7930965423583984,852
Parechovirus_3A_3B_3C_3D,k141_21702|frame=-2,k141_21702,-2,33.499324798583984,376,544,169,567,0.2980599647266314,12,2.7916103998819985,886
Kobuvirus_VP0-VP3-VP1,k141_23792|frame=-2,k141_23792,-2,33.484230041503906,301,440,140,845,0.16568047337278108,15,2.2322820027669272,8431
Kobuvirus_2A_2B_2C,k141_15113|frame=2,k141_15113,2,33.476898193359375,40,425,386,635,0.6078740157480315,15,2.231793212890625,8254
Kobuvirus_VP0-VP3-VP1,k141_9498|frame=2,k141_9498,2,33.449710845947266,301,440,140,845,0.16568047337278108,15,2.229980723063151,9261
Kobuvirus_polyprotein,k141_10711|frame=3,k141_10711,3,33.42658615112305,1884,1982,99,2410,0.04107883817427386,15,2.2284390767415365,1015
Kobuvirus_VP0-VP3-VP1,k141_17285|frame=1,k141_17285,1,33.398277282714844,301,440,140,845,0.16568047337278108,15,2.226551818847656,9792
Kobuvirus_VP0-VP3-VP1,k141_29796|frame=1,k141_29796,1,33.38128662109375,301,440,140,845,0.16568047337278108,15,2.225419108072917,8889
Kobuvirus_polyprotein,k141_7255|frame=2,k141_7255,2,33.37006378173828,2226,2329,104,2410,0.043153526970954356,15,2.224670918782552,676
Kobuvirus_polyprotein,k141_18144|frame=1,k141_18144,1,33.3435173034668,1406,1607,202,2410,0.08381742738589211,15,2.222901153564453,5129
Kobuvirus_polyprotein,k141_22466|frame=-1,k141_22466,-1,33.33979034423828,1412,1547,136,2410,0.056431535269709544,15,2.2226526896158854,1483
Parechovirus_polyprotein,k141_102|frame=3,k141_102,3,33.336524963378906,1192,1332,141,2205,0.06394557823129252,12,2.778043746948242,703
Parechovirus_2A_2B_2C,k141_17794|frame=-2,k141_17794,-2,33.33391571044922,146,288,143,594,0.24074074074074073,12,2.7778263092041016,4840
Kobuvirus_polyprotein,k141_17201|frame=2,k141_17201,2,33.33041000366211,2096,2278,183,2410,0.07593360995850622,15,2.222027333577474,757
Parechovirus_polyprotein,k141_100|frame=1,k141_100,1,33.28655242919922,1743,1973,231,2205,0.10476190476190476,12,2.773879369099935,1081
Kobuvirus_polyprotein,k141_15118|frame=-2,k141_15118,-2,33.28594970703125,593,733,141,2410,0.05850622406639004,15,2.219063313802083,2119
Kobuvirus_VP0-VP3-VP1,k141_34467|frame=1,k141_34467,1,33.263938903808594,301,440,140,845,0.16568047337278108,15,2.217595926920573,4024
Kobuvirus_2A_2B_2C,k141_18829|frame=3,k141_18829,3,33.21793746948242,271,415,145,635,0.2283464566929134,15,2.2145291646321614,9310
Parechovirus_2A_2B_2C,k141_1677|frame=-1,k141_1677,-1,33.20893478393555,146,287,142,594,0.23905723905723905,12,2.767411231994629,5142
Kobuvirus_2A_2B_2C,k141_26150|frame=-3,k141_26150,-3,33.17083740234375,270,411,142,635,0.22362204724409449,15,2.21138916015625,4181
Kobuvirus_3A_3B_3C_3D,k141_34033|frame=-1,k141_34033,-1,33.15407943725586,455,618,164,627,0.26156299840510366,15,2.210271962483724,683
Parechovirus_polyprotein,k141_31813|frame=-1,k141_31813,-1,33.14748001098633,2028,2180,153,2205,0.06938775510204082,12,2.7622900009155273,756
Parechovirus_polyprotein,k141_13958|frame=1,k141_13958,1,33.14040756225586,1191,1332,142,2205,0.06439909297052154,12,2.7617006301879883,1362
Kobuvirus_polyprotein,k141_14505|frame=-2,k141_14505,-2,33.100101470947266,593,733,141,2410,0.05850622406639004,15,2.206673431396484,3594
Parechovirus_2A_2B_2C,k141_33005|frame=-2,k141_33005,-2,33.08002471923828,146,287,142,594,0.23905723905723905,12,2.75666872660319,4984
Kobuvirus_polyprotein,k141_34296|frame=-1,k141_34296,-1,33.04295349121094,1175,1550,376,2410,0.15601659751037344,15,2.202863566080729,5012
Kobuvirus_polyprotein,k141_3721|frame=-1,k141_3721,-1,33.01505661010742,1407,1553,147,2410,0.06099585062240664,15,2.2010037740071615,4842
Kobuvirus_polyprotein,k141_35811|frame=2,k141_35811,2,32.97053909301758,1412,1547,136,2410,0.056431535269709544,15,2.1980359395345053,1609
Kobuvirus_polyprotein,k141_10396|frame=1,k141_10396,1,32.966285705566406,1175,1550,376,2410,0.15601659751037344,15,2.1977523803710937,5580
Kobuvirus_polyprotein,k141_21322|frame=-3,k141_21322,-3,32.95137023925781,1412,1547,136,2410,0.056431535269709544,15,2.196758015950521,2012
Parechovirus_polyprotein,k141_31885|frame=3,k141_31885,3,32.929073333740234,1191,1460,270,2205,0.12244897959183673,12,2.744089444478353,2074
Kobuvirus_polyprotein,k141_2986|frame=1,k141_2986,1,32.91550827026367,2226,2328,103,2410,0.04273858921161826,15,2.194367218017578,789
Kobuvirus_2A_2B_2C,k141_17794|frame=-2,k141_17794,-2,32.90104675292969,270,410,141,635,0.2220472440944882,15,2.193403116861979,4840
Parechovirus_polyprotein,k141_7255|frame=2,k141_7255,2,32.855960845947266,2027,2162,136,2205,0.06167800453514739,12,2.737996737162272,676
Kobuvirus_2A_2B_2C,k141_33005|frame=-2,k141_33005,-2,32.8416633605957,270,410,141,635,0.2220472440944882,15,2.1894442240397134,4984
Astroviridae_1B_pcr_primer_region_RDRP,k141_30267|frame=-1,k141_30267,-1,32.83932113647461,40,120,81,128,0.6328125,15,2.1892880757649738,482
Kobuvirus_2A_2B_2C,k141_1677|frame=-1,k141_1677,-1,32.743839263916016,270,410,141,635,0.2220472440944882,15,2.182922617594401,5142
Parechovirus_3A_3B_3C_3D,k141_24256|frame=-1,k141_24256,-1,32.698638916015625,389,540,152,567,0.26807760141093473,12,2.7248865763346353,807
Kobuvirus_3A_3B_3C_3D,k141_6241|frame=1,k141_6241,1,32.69715881347656,447,589,143,627,0.22807017543859648,15,2.1798105875651044,753
Kobuvirus_VP0-VP3-VP1,k141_14722|frame=3,k141_14722,3,32.69510269165039,300,449,150,845,0.17751479289940827,15,2.179673512776693,9860
Parechovirus_3A_3B_3C_3D,k141_2468|frame=1,k141_2468,1,32.670101165771484,391,544,154,567,0.2716049382716049,12,2.722508430480957,759
Kobuvirus_polyprotein,k141_25314|frame=-2,k141_25314,-2,32.64426040649414,2206,2324,119,2410,0.04937759336099585,15,2.1762840270996096,423
Kobuvirus_VP0-VP3-VP1,k141_4965|frame=-3,k141_4965,-3,32.527809143066406,300,441,142,845,0.1680473372781065,15,2.1685206095377603,4414
Parechovirus_polyprotein,k141_2986|frame=1,k141_2986,1,32.52025604248047,2022,2158,137,2205,0.06213151927437642,12,2.7100213368733725,789
Kobuvirus_2A_2B_2C,k141_14722|frame=3,k141_14722,3,32.43041229248047,39,425,387,635,0.6094488188976378,15,2.1620274861653646,9860
Parechovirus_2A_2B_2C,k141_2519|frame=-3,k141_2519,-3,32.406402587890625,135,207,73,594,0.12289562289562289,12,2.7005335489908853,734
Parechovirus_polyprotein,k141_34296|frame=-1,k141_34296,-1,32.392974853515625,1068,1331,264,2205,0.11972789115646258,12,2.6994145711263022,5012
Kobuvirus_polyprotein,k141_31813|frame=-1,k141_31813,-1,32.37968826293945,2227,2329,103,2410,0.04273858921161826,15,2.1586458841959635,756
Parechovirus_3A_3B_3C_3D,k141_30510|frame=-1,k141_30510,-1,32.34751892089844,201,434,234,567,0.4126984126984127,12,2.6956265767415366,2531
Parechovirus_polyprotein,k141_26059|frame=-1,k141_26059,-1,32.3430061340332,1191,1461,271,2205,0.12290249433106576,12,2.6952505111694336,7935
Astroviridae_1B,k141_30267|frame=-1,k141_30267,-1,32.30052947998047,308,448,141,516,0.27325581395348836,15,2.1533686319986978,482
Kobuvirus_polyprotein,k141_23792|frame=-2,k141_23792,-2,32.234046936035156,1175,1550,376,2410,0.15601659751037344,15,2.148936462402344,8431
Kobuvirus_polyprotein,k141_14601|frame=-2,k141_14601,-2,32.23258590698242,1175,1550,376,2410,0.15601659751037344,15,2.148839060465495,8438
Parechovirus_3A_3B_3C_3D,k141_1337|frame=3,k141_1337,3,32.14827346801758,322,420,99,567,0.1746031746031746,12,2.679022789001465,368
Kobuvirus_polyprotein,k141_17285|frame=1,k141_17285,1,32.11208724975586,1175,1550,376,2410,0.15601659751037344,15,2.1408058166503907,9792
Parechovirus_3A_3B_3C_3D,k141_3872|frame=-3,k141_3872,-3,32.09859848022461,388,544,157,567,0.2768959435626102,12,2.6748832066853843,722
Kobuvirus_VP0-VP3-VP1,k141_15113|frame=3,k141_15113,3,31.976726531982422,300,451,152,845,0.17988165680473372,15,2.1317817687988283,8254
Parechovirus_polyprotein,k141_2490|frame=3,k141_2490,3,31.96984100341797,1730,1911,182,2205,0.08253968253968254,12,2.6641534169514975,1466
Kobuvirus_polyprotein,k141_10550|frame=-1,k141_10550,-1,31.916683197021484,2227,2330,104,2410,0.043153526970954356,15,2.1277788798014323,775
Parechovirus_polyprotein,k141_9466|frame=-3,k141_9466,-3,31.916595458984375,376,509,134,2205,0.060770975056689346,12,2.6597162882486978,1813
Kobuvirus_2A_2B_2C,k141_8730|frame=2,k141_8730,2,31.886865615844727,271,410,140,635,0.2204724409448819,15,2.1257910410563152,10053
Kobuvirus_polyprotein,k141_19575|frame=-3,k141_19575,-3,31.858720779418945,593,733,141,2410,0.05850622406639004,15,2.1239147186279297,3338
Parechovirus_polyprotein,k141_33962|frame=1,k141_33962,1,31.837970733642578,92,245,154,2205,0.06984126984126984,12,2.6531642278035483,1837
Parechovirus_polyprotein,k141_25930|frame=1,k141_25930,1,31.811399459838867,1068,1331,264,2205,0.11972789115646258,12,2.6509499549865723,6623
Parechovirus_polyprotein,k141_5211|frame=2,k141_5211,2,31.8017578125,1191,1461,271,2205,0.12290249433106576,12,2.650146484375,5098
Kobuvirus_polyprotein,k141_252|frame=-2,k141_252,-2,31.78319549560547,2030,2234,205,2410,0.08506224066390042,15,2.118879699707031,735
Parechovirus_2A_2B_2C,k141_24914|frame=1,k141_24914,1,31.736173629760742,143,242,100,594,0.16835016835016836,12,2.644681135813395,1240
Kobuvirus_polyprotein,k141_26150|frame=-3,k141_26150,-3,31.729948043823242,1406,1549,144,2410,0.05975103734439834,15,2.115329869588216,4181
Kobuvirus_polyprotein,k141_10387|frame=-2,k141_10387,-2,31.711355209350586,557,725,169,2410,0.07012448132780083,15,2.114090347290039,2539
Parechovirus_polyprotein,k141_10396|frame=1,k141_10396,1,31.708242416381836,1068,1331,264,2205,0.11972789115646258,12,2.6423535346984863,5580
Kobuvirus_polyprotein,k141_29796|frame=1,k141_29796,1,31.69804573059082,1175,1550,376,2410,0.15601659751037344,15,2.1132030487060547,8889
Kobuvirus_polyprotein,k141_9498|frame=2,k141_9498,2,31.61338233947754,1175,1550,376,2410,0.15601659751037344,15,2.107558822631836,9261
Parechovirus_polyprotein,k141_17470|frame=-3,k141_17470,-3,31.559839248657227,2014,2180,167,2205,0.07573696145124717,12,2.629986604054769,624
Parechovirus_3A_3B_3C_3D,k141_6241|frame=1,k141_6241,1,31.500234603881836,392,542,151,567,0.26631393298059963,12,2.6250195503234863,753
Astroviridae_1B,k141_5792|frame=3,k141_5792,3,31.4664363861084,239,446,208,516,0.40310077519379844,15,2.09776242574056,1482
Parechovirus_polyprotein,k141_3721|frame=-1,k141_3721,-1,31.44306182861328,1191,1333,143,2205,0.06485260770975057,12,2.62025515238444,4842
Parechovirus_polyprotein,k141_34246|frame=2,k141_34246,2,31.37302017211914,1191,1332,142,2205,0.06439909297052154,12,2.614418347676595,4432
Kobuvirus_polyprotein,k141_31821|frame=1,k141_31821,1,31.36728286743164,588,730,143,2410,0.05933609958506224,15,2.0911521911621094,3428
Parechovirus_polyprotein,k141_23792|frame=-2,k141_23792,-2,31.336143493652344,1068,1331,264,2205,0.11972789115646258,12,2.6113452911376953,8431
Parechovirus_polyprotein,k141_14601|frame=-2,k141_14601,-2,31.334869384765625,1068,1331,264,2205,0.11972789115646258,12,2.6112391153971353,8438
Kobuvirus_polyprotein,k141_1677|frame=-1,k141_1677,-1,31.322509765625,1406,1549,144,2410,0.05975103734439834,15,2.0881673177083333,5142
Kobuvirus_polyprotein,k141_12558|frame=-1,k141_12558,-1,31.320613861083984,599,733,135,2410,0.056016597510373446,15,2.0880409240722657,898
Parechovirus_polyprotein,k141_35403|frame=-1,k141_35403,-1,31.264204025268555,1191,1333,143,2205,0.06485260770975057,12,2.6053503354390464,5003
Parechovirus_polyprotein,k141_16096|frame=3,k141_16096,3,31.253252029418945,1754,1940,187,2205,0.08480725623582766,12,2.6044376691182456,643
Parechovirus_polyprotein,k141_10550|frame=-1,k141_10550,-1,31.246551513671875,2029,2162,134,2205,0.060770975056689346,12,2.6038792928059897,775
Kobuvirus_polyprotein,k141_4965|frame=-3,k141_4965,-3,31.24504280090332,1175,1521,347,2410,0.14398340248962654,15,2.0830028533935545,4414
Parechovirus_polyprotein,k141_29796|frame=1,k141_29796,1,31.244123458862305,1068,1331,264,2205,0.11972789115646258,12,2.603676954905192,8889
Parechovirus_polyprotein,k141_18144|frame=1,k141_18144,1,31.239770889282227,1191,1392,202,2205,0.09160997732426304,12,2.603314240773519,5129
Parechovirus_polyprotein,k141_9498|frame=2,k141_9498,2,31.169097900390625,1068,1331,264,2205,0.11972789115646258,12,2.5974248250325522,9261
Parechovirus_polyprotein,k141_32976|frame=-1,k141_32976,-1,31.164852142333984,1068,1331,264,2205,0.11972789115646258,12,2.5970710118611655,7301
Parechovirus_polyprotein,k141_17285|frame=1,k141_17285,1,31.05925750732422,1068,1331,264,2205,0.11972789115646258,12,2.588271458943685,9792
Parechovirus_polyprotein,k141_20596|frame=-2,k141_20596,-2,31.035966873168945,92,245,154,2205,0.06984126984126984,12,2.5863305727640786,4011
Parechovirus_2A_2B_2C,k141_12987|frame=2,k141_12987,2,30.95709228515625,105,286,182,594,0.3063973063973064,12,2.5797576904296875,1222
Parechovirus_polyprotein,k141_25314|frame=-2,k141_25314,-2,30.955272674560547,2007,2122,116,2205,0.052607709750566896,12,2.579606056213379,423
Kobuvirus_polyprotein,k141_22092|frame=-3,k141_22092,-3,30.910070419311523,2228,2324,97,2410,0.04024896265560166,15,2.0606713612874348,769
Parechovirus_2A_2B_2C,k141_3396|frame=-1,k141_3396,-1,30.902685165405273,124,286,163,594,0.27441077441077444,12,2.575223763783773,542
Kobuvirus_polyprotein,k141_25241|frame=-1,k141_25241,-1,30.894182205200195,385,496,112,2410,0.046473029045643155,15,2.0596121470133464,2410
Kobuvirus_polyprotein,k141_14601|frame=-2,k141_14601,-2,30.863916397094727,593,733,141,2410,0.05850622406639004,15,2.0575944264729817,8438
Parechovirus_polyprotein,k141_30071|frame=1,k141_30071,1,30.8563289642334,2016,2136,121,2205,0.05487528344671202,12,2.5713607470194497,609
Kobuvirus_polyprotein,k141_34467|frame=1,k141_34467,1,30.786792755126953,593,733,141,2410,0.05850622406639004,15,2.0524528503417967,4024
Parechovirus_polyprotein,k141_2639|frame=1,k141_2639,1,30.752214431762695,2014,2182,169,2205,0.07664399092970521,12,2.5626845359802246,804
Kobuvirus_3A_3B_3C_3D,k141_30510|frame=-1,k141_30510,-1,30.67287254333496,229,492,264,627,0.42105263157894735,15,2.0448581695556642,2531
Parechovirus_VP0_VP3_VP1,k141_18657|frame=2,k141_18657,2,30.661827087402344,127,253,127,808,0.15717821782178218,12,2.555152257283529,854
Kobuvirus_polyprotein,k141_23792|frame=-2,k141_23792,-2,30.638160705566406,593,733,141,2410,0.05850622406639004,15,2.0425440470377603,8431
Parechovirus_2A_2B_2C,k141_11964|frame=1,k141_11964,1,30.534284591674805,146,206,61,594,0.1026936026936027,12,2.5445237159729004,303
Parechovirus_polyprotein,k141_5792|frame=3,k141_5792,3,30.42169189453125,1969,2118,150,2205,0.06802721088435375,12,2.5351409912109375,1482
Parechovirus_3A_3B_3C_3D,k141_22092|frame=-3,k141_22092,-3,30.386629104614258,391,544,154,567,0.2716049382716049,12,2.532219092051188,769
Kobuvirus_polyprotein,k141_29796|frame=1,k141_29796,1,30.369081497192383,593,733,141,2410,0.05850622406639004,15,2.0246054331461587,8889
Parechovirus_polyprotein,k141_2621|frame=3,k141_2621,3,30.36365509033203,1191,1333,143,2205,0.06485260770975057,12,2.5303045908610025,8540
Kobuvirus_polyprotein,k141_14722|frame=3,k141_14722,3,30.350534439086914,592,742,151,2410,0.06265560165975104,15,2.0233689626057942,9860
Parechovirus_polyprotein,k141_18644|frame=-1,k141_18644,-1,30.349010467529297,1858,2097,240,2205,0.10884353741496598,12,2.5290842056274414,4882
Kobuvirus_polyprotein,k141_15113|frame=3,k141_15113,3,30.34392547607422,592,743,152,2410,0.06307053941908713,15,2.0229283650716146,8254
Kobuvirus_polyprotein,k141_9498|frame=2,k141_9498,2,30.326416015625,593,733,141,2410,0.05850622406639004,15,2.0217610677083333,9261
Parechovirus_polyprotein,k141_33469|frame=-1,k141_33469,-1,30.303752899169922,1868,1991,124,2205,0.05623582766439909,12,2.5253127415974936,533
Parechovirus_2A_2B_2C,k141_25796|frame=-1,k141_25796,-1,30.2700138092041,102,287,186,594,0.31313131313131315,12,2.5225011507670083,4098
Kobuvirus_3A_3B_3C_3D,k141_27380|frame=-1,k141_27380,-1,30.252429962158203,449,589,141,627,0.22488038277511962,15,2.01682866414388,976
Kobuvirus_polyprotein,k141_17285|frame=1,k141_17285,1,30.184782028198242,593,733,141,2410,0.05850622406639004,15,2.012318801879883,9792
Parechovirus_polyprotein,k141_2372|frame=1,k141_2372,1,30.176631927490234,1066,1280,215,2205,0.09750566893424037,12,2.514719327290853,1318
